"Y","A","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88","V89","V90","V91","V92","V93","V94","V95","V96","V97","V98","V99","V100","V101","V102","V103","V104","V105","V106","V107","V108","V109","V110","V111","V112","V113","V114","V115","V116","V117","V118","V119","V120","V121","V122","V123","V124","V125","V126","V127","V128","V129","V130","V131","V132","V133","V134","V135","V136","V137","V138","V139","V140","V141","V142","V143","V144","V145","V146","V147","V148","V149","V150","V151","V152","V153","V154","V155","V156","V157","V158","V159","V160","V161","V162","V163","V164","V165","V166","V167","V168","V169","V170","V171","V172","V173","V174","V175","V176","V177","V178","V179","V180","V181","V182","V183","V184","V185"
20.4331565657444,1,1,1,14,20,13,13,3,-0.29,0,25,4,15,10,25,25,10,15,1,6,7,8,8,6,7,7,5,2,11,179,9,56,16,10450,3,6,3,137,1,2,73,7,9,7,9,9,4,3,3,5,1,9,5,4,7,5,6,8,1,6,-1,25,25,25,15,10,0,20,10,20,10,20,20,25,10,25,20,15,5,8,8,8,9,9,8,8,9,9,10,5,8,7,6,6,4,5,5,0,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,1,2,-1,-1,-1,-1,-1,-1,25,25,15,25,5,5,20,10,25,15,15,15,20,20,20,20,10,10,8,9,10,9,9,8,8,9,8,9,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
18.3429807416713,0,0,1,21,22,20,20,19,0.59,1,26,2,25,25,25,13,12,0,1,8,7,8,8,-1,-1,7,6,2,10,83,10,240,64,26100,2,8,10,28,1,2,297,13,9,5,9,5,8,7,7,2,3,9,4,7,8,7,8,2,2,6,-1,40,5,30,15,5,5,50,5,10,5,30,0,80,2,5,10,1,2,8,10,9,9,10,8,10,10,8,10,4,5,5,2,1,4,6,8,0,0.5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
19.6590198056893,1,1,1,14,20,11,11,14,0.24,1,35,4,15,15,30,15,15,10,1,7,7,8,7,7,7,8,7,2,9,34,9,165,51,25533,4,10,8,124,238,2,324,10,4,1,4,10,5,6,7,7,3,3,9,7,9,5,6,9,5,5,-1,30,10,15,20,15,10,40,5,15,15,5,20,30,10,20,10,20,10,6,10,8,9,10,6,9,10,8,10,5,9,6,5,6,5,5,7,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,0,1,1,-1,30,10,20,20,10,10,50,10,10,10,10,10,40,10,10,20,10,10,30,10,15,20,15,10,7,9,9,8,9,7,9,10,8,9
20.7349404249417,1,1,1,15,18,16,9,8,0.36,1,23,2,20,20,20,20,20,0,1,10,10,10,10,10,7,9,8,2,13,35,9,226,1,12900,2,1,2,56,170,2,73,7,9,2,9,9,9,9,7,3,5,9,1,6,7,8,10,3,8,7,-1,25,10,20,20,10,15,40,5,10,25,15,5,15,15,25,20,25,0,9,9,9,9,9,8,9,9,10,10,6,8,9,10,4,-1,5,9,2,-1,50,5,10,10,10,5,9,8,9,10,9,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
14.4375174397209,0,0,1,11,21,9,9,20,0.48,0,28,4,20,30,10,20,0,20,1,10,9,8,6,5,8,8,3,2,8,117,5,240,64,26100,3,1,2,234,38,1,210,4,8,6,6,5,4,3,6,5,5,8,4,5,5,4,4,4,4,5,-1,30,20,20,10,15,5,30,15,15,15,10,15,30,10,15,20,10,15,9,9,8,9,9,9,8,8,7,8,5,7,9,6,8,8,8,4,0,5,35,10,30,10,5,10,8,8,8,8,8,7,1,2,-1,-1,-1,-1,-1,-1,30,15,15,15,10,15,30,15,15,20,5,15,38.1,9.52,14.29,19.05,4.76,14.29,8,8,8,7,8,9,8,7,7,7,0,9,1,9,-1,25,15,20,20,10,10,35,5,15,25,5,15,60,5,10,10,5,10,60,5,10,10,5,10,9,9,9,7,8,9,7,7,8,6
-25.2427192043488,0,0,1,7,16,14,14,9,0.7,0,28,4,16.28,20.93,18.6,18.6,13.95,11.63,1,6,7,6,6,6,8,6,5,2,8,200,11,1,1,0,2,9,8,146,109,1,219,2,2,1,2,9,9,5,2,2,1,8,10,10,10,5,8,9,2,5,-1,113.6,181.8,227.3,181.8,113.6,181.8,90,80,90,80,90,90,222.2,133.3,177.8,200,88.9,177.8,50,50,70,90,70,-10,-10,-10,-10,-10,8,10,9,7,7,10,9,5,0,2,140,200,200,180,140,140,70,80,100,70,70,5,3,3,-10,-10,-10,-10,-10,-10,156.9,176.5,196.1,156.9,156.9,156.9,80,80,80,90,90,80,204.1,142.9,163.3,183.7,142.9,163.3,70,70,90,70,80,-10,-10,-10,-10,-10,0,0,0,-1,-1,150.9,169.8,188.7,169.8,150.9,169.8,-10,-10,-10,-10,-10,-10,90,80,70,80,90,90,100,70,80,90,70,-10,60,60,90,70,80,-10,-10,-10,-10,-10
-24.7017321136359,0,0,1,9,20,2,2,12,0.17,0,29,4,14,20,18,16,14,18,1,6,7,8,7,8,-1,6,4,2,8,56,4,1,1,0,2,9,10,156,235,2,273,3,8,6,6,9,6,6,4,8,7,9,9,6,9,5,7,9,4,7,-1,160,160,200,160,180,140,100,70,80,90,70,90,200,120,160,200,140,180,90,100,80,100,100,-10,-10,-10,-10,-10,6,7,9,7,8,6,7,5,2,1,188.7,188.7,188.7,132.1,169.8,132.1,100,100,100,80,100,6,1,3,-10,-10,-10,-10,-10,-10,181.8,181.8,181.8,145.5,181.8,127.3,100,80,80,100,90,90,188.7,132.1,150.9,188.7,150.9,188.7,100,100,100,80,100,-10,-10,-10,-10,-10,0,0,0,-1,-1,169.8,188.7,188.7,150.9,169.8,132.1,-10,-10,-10,-10,-10,-10,100,70,80,90,90,80,100,70,70,100,80,-10,120,120,120,90,120,-10,-10,-10,-10,-10
6.15078608402272,0,0,1,21,22,2,2,16,0.23,0,30,2,40,10,20,10,0,20,0,1,10,8,1,8,1,5,7,2,6,180,6,158,1,0,4,1,2,59,1,3,95,10,7,10,5,6,3,8,6,7,6,3,5,8,10,9,10,6,3,8,-1,20,20,10,15,5,30,30,20,20,10,10,10,40,10,10,10,10,20,3,9,9,9,7,3,9,9,6,6,7,7,8,6,7,5,7,5,0,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,8,1,1,10,20,10,25,5,30,10,20,10,20,10,30,30,20,10,20,10,10,30,20,10,15,10,15,3,8,9,8,8,3,7,7,6,6,0,0,0,-1,-1,15,15,15,15,15,25,15,15,15,15,15,25,25,20,10,15,10,15,25,20,10,15,10,15,6,9,5,7,5,3,8,8,5,5
-34.7509803494316,0,0,1,9,20,15,15,18,0.15,0,28,2,17.39,17.39,19.57,19.57,10.87,15.22,1,10,8,8,8,7,6,6,3,2,9,157,11,1,1,0,1,2,2,178,229,3,41,7,9,7,7,9,10,10,10,5,8,8,5,7,9,10,10,9,8,5,-1,115.4,134.6,192.3,192.3,192.3,173.1,90,70,60,80,70,70,232.6,162.8,139.5,162.8,139.5,162.8,90,100,100,100,100,-10,-10,-10,-10,-10,5,5,5,5,5,5,5,5,-1,-1,125,178.6,178.6,178.6,178.6,160.7,90,100,100,100,100,5,1,2,-10,-10,-10,-10,-10,-10,125,178.6,178.6,178.6,178.6,160.7,90,70,50,70,60,70,200,180,160,160,140,160,100,100,100,100,100,-10,-10,-10,-10,-10,-1,-1,-1,-1,-1,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10
-12.7025498693463,0,1,1,2,19,5,-1,18,-0.4,0,21,4,12,18,20,16,16,18,0,7,7,8,5,7,2,6,1,2,8,223,4,1,1,0,2,3,4,108,1,1,4,2,9,1,8,7,8,8,10,6,7,8,1,7,3,8,1,6,8,7,5,25,15,25,25,15,15,-1,-1,-1,-1,-1,-1,50,5,15,20,5,5,7,9,8,9,9,-1,-1,-1,-1,-1,6,7,8,6,7,7,8,8,2,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,7,1,2,-1,-1,-1,-1,-1,-1,60,5,10,10,5,10,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,9,8,7,9,-1,-1,-1,-1,-1,1,0,0,-1,-1,20,15,20,15,20,10,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,7,8,9,8,9,-1,-1,-1,-1,-1
-12.0293161032556,0,1,0,3,10,10,-1,6,0.07,0,27,4,10,25,25,10,10,20,1,6,6,7,6,6,6,6,4,2,6,95,6,1,1,0,2,8,2,31,1,1,113,7,8,3,7,10,6,6,7,2,9,5,6,7,7,6,8,8,4,7,9,21,20,19,20,10,10,-1,-1,-1,-1,-1,-1,30,15,10,20,10,15,7,9,8,8,8,-1,-1,-1,-1,-1,6,7,8,4,7,6,5,5,2,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,1,3,-1,-1,-1,-1,-1,-1,22,17,17,17,10,17,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,7,7,7,8,-1,-1,-1,-1,-1,0,0,0,-1,-1,20,20,15,20,10,15,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,8,8,7,8,-1,-1,-1,-1,-1
20.3302931782297,0,1,0,10,9,2,2,4,0.39,0,24,4,15,20,15,20,15,15,1,7,6,7,6,7,8,7,8,2,9,52,7,3,61,27240,6,1,2,242,1,1,268,2,7,2,8,10,10,10,6,1,2,10,1,9,9,10,10,6,5,7,-1,20,20,20,20,10,10,30,20,10,20,5,15,20,20,20,20,10,10,10,9,9,10,10,10,9,10,9,10,3,8,5,4,4,4,4,6,0,5,20,20,20,20,10,10,10,9,10,8,10,6,1,1,-1,-1,-1,-1,-1,-1,20,20,20,20,10,10,30,10,10,30,10,10,20,20,20,20,10,10,10,9,10,8,10,10,9,10,7,10,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
8.98417967556539,1,0,1,11,21,7,7,2,-0.06,0,25,2,27,15,28,10,10,10,1,7,7,8,6,9,6,6,6,2,8,184,5,72,60,26019,4,6,6,166,230,4,237,4,5,3,6,7,6,5,6,5,5,5,8,6,8,8,8,9,3,6,-1,15,25,20,20,10,10,20,15,15,20,10,20,30,10,20,25,5,10,6,9,6,8,6,7,7,8,6,7,8,7,7,6,7,7,8,7,0,2,20,25,20,10,10,15,7,8,8,7,7,5,1,3,-1,-1,-1,-1,-1,-1,20,20,20,20,10,10,25,15,15,20,15,10,35,10,15,20,5,15,7,8,8,7,7,7,7,8,6,7,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
12.7195222999762,1,0,1,21,22,9,9,17,-0.09,1,24,6,30,30,30,5,2,3,1,7,8,7,8,7,8,8,7,2,12,240,12,134,39,20337,6,2,2,92,156,1,142,9,4,6,8,8,10,8,5,2,9,10,8,9,8,5,5,8,2,5,-1,25,15,25,15,10,10,40,5,20,10,10,15,40,5,15,20,10,10,8,9,7,8,5,7,9,9,7,7,5,6,8,4,6,4,4,4,0,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,3,2,30,10,10,25,5,20,20,15,20,20,10,15,30,15,10,20,10,15,40,10,5,30,5,10,8,9,7,6,6,7,9,7,7,7,0,0,0,-1,-1,25,15,25,15,5,15,25,10,20,25,5,15,30,15,15,20,10,10,50,15,5,20,5,5,8,9,9,7,5,7,9,7,6,6
18.8059931456036,1,1,0,18,6,5,4,2,0.2,0,26,4,30,10,10,30,10,10,0,5,10,8,2,5,2,5,2,2,17,121,8,126,1,17125,2,2,2,61,56,2,259,2,9,7,10,10,10,10,8,1,7,9,10,6,9,10,10,1,5,8,-1,20,10,20,15,15,20,15,20,15,15,20,15,15,20,15,10,20,15,8,8,7,9,7,7,9,8,8,6,8,8,8,7,10,5,6,5,0,1,8,10,10,9,9,9,8,10,9.5,9,8,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,0,0,-1,15,15,20,15,15,20,20,15,20,15,10,20,20,20,15,15,15,15,20,15,20,15,15,15,8,8,9,8,8,8,8,9,7,6
-24.7116676454316,1,0,1,9,20,19,19,9,-0.23,0,29,4,14,20,18,16,14,18,1,9,7,8,9,8,-1,7,6,2,14,121,8,1,1,0,2,2,2,156,78,3,153,2,8,3,10,10,10,10,1,1,7,10,4,7,8,3,5,7,1,4,-1,175,175,200,125,200,125,60,50,70,60,70,60,312.5,156.3,93.8,187.5,93.8,156.3,90,70,70,90,90,-10,-10,-10,-10,-10,8,10,10,6,8,2,5,9,2,-1,243.9,24.4,219.5,146.3,219.5,146.3,90,60,90,60,90,7,3,2,-10,-10,-10,-10,-10,-10,250,111.1,250,111.1,222.2,55.6,90,20,90,70,90,60,384.6,76.9,307.7,76.9,76.9,76.9,90,60,90,50,90,-10,-10,-10,-10,-10,1,3,1,1,-1,225,175,225,75,225,75,-10,-10,-10,-10,-10,-10,70,80,70,60,90,60,100,70,60,70,40,-10,90,70,90,50,90,-10,-10,-10,-10,-10
-8.71761608318379,0,0,1,2,16,15,-1,6,0.09,1,30,2,20,20,25,25,5,5,0,9,5,6,3,6,3,6,6,2,7,152,2,1,1,0,2,2,5,28,1,2,184,1,5,6,8,7,4,4,2,1,7,8,5,7,7,7,9,6,4,3,2,10,20,20,20,20,10,-1,-1,-1,-1,-1,-1,35,5,15,20,10,15,7,8,9,8,8,-1,-1,-1,-1,-1,5,5,5,7,7,6,8,6,2,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,1,3,-1,-1,-1,-1,-1,-1,20,15,15,20,10,20,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,8,8,9,8,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-37.712453686822,1,0,1,9,20,15,15,11,0.36,0,23,2,17.02,21.28,17.02,21.28,14.89,8.51,1,8,9,8,7,8,6,7,7,2,9,157,11,1,1,0,1,2,2,178,229,3,41,7,9,7,7,9,10,10,10,5,8,8,5,7,9,10,10,9,8,5,-1,115.4,134.6,192.3,192.3,192.3,173.1,90,70,60,80,70,70,232.6,162.8,139.5,162.8,139.5,162.8,90,100,100,100,100,-10,-10,-10,-10,-10,5,8,8,8,8,7,6,5,2,-1,125,178.6,178.6,178.6,178.6,160.7,90,100,100,100,100,5,1,2,-10,-10,-10,-10,-10,-10,125,178.6,178.6,178.6,178.6,160.7,90,70,50,70,60,70,200,180,160,160,140,160,100,100,100,100,100,-10,-10,-10,-10,-10,-1,-1,-1,-1,-1,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10
20.8665074540659,0,0,1,15,19,16,16,2,0.21,1,22,2,20,25,20,15,5,15,1,7,6,6,7,5,4,7,5,2,7,79,10,16,58,25890,2,9,7,67,1,3,344,10,8,5,7,9,10,10,3,3,7,6,7,10,10,5,6,6,3,8,-1,20,20,20,20,20,0,25,15,15,10,20,15,20,20,10,20,20,10,8,8,9,8,9,7,8,8,10,10,4,10,9,4,9,5,4,9,2,10,20,20,20,20,20,20,7,7,8,8,9,7,1,3,30,10,10,20,10,20,20,20,20,20,10,10,40,20,20,20,0,0,40,10,10,20,10,10,7,7,8,9,8,7,9,8,9,9,0,1,0,-1,-1,30,10,10,10,10,30,40,10,10,5,5,30,20,10,20,15,15,20,20,10,10,10,25,25,8,7,8,9,8,7,8,10,8,8
-12.6398237904078,0,0,0,3,10,9,-1,10,0.28,0,24,6,20,20,20,20,10,10,1,6,7,8,6,5,7,6,6,2,12,116,8,1,1,0,2,1,6,244,27,2,10,2,1,1,5,10,10,10,5,1,5,10,6,10,10,8,10,8,7,5,5,15,15,20,15,15,20,-1,-1,-1,-1,-1,-1,40,12,12,12,12,12,7,10,7,10,7,-1,-1,-1,-1,-1,6,8,8,8,8,5,7,4,2,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,3,2,-1,-1,-1,-1,-1,-1,10,20,25,10,10,25,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,7,7,9,7,7,-1,-1,-1,-1,-1,0,1,1,-1,-1,0,20,25,15,15,25,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,7,8,8,8,7,-1,-1,-1,-1,-1
10.3769995426899,1,0,1,21,22,2,2,15,0.01,0,25,2,70,0,15,15,0,0,0,3,7,6,4,8,1,4,5,2,6,180,6,158,1,0,4,1,2,59,1,3,95,10,7,10,5,6,3,8,6,7,6,3,5,8,10,9,10,6,3,8,-1,20,20,10,15,5,30,30,20,20,10,10,10,40,10,10,10,10,20,3,9,9,9,7,3,9,9,6,6,8,8,7,7,7,7,8,5,0,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,8,1,1,10,20,10,25,5,30,10,20,10,20,10,30,30,20,10,20,10,10,30,20,10,15,10,15,3,8,9,8,8,3,7,7,6,6,0,0,0,-1,-1,15,15,15,15,15,25,15,15,15,15,15,25,25,20,10,15,10,15,25,20,10,15,10,15,6,9,5,7,5,3,8,8,5,5
-42.5873276159389,0,1,1,7,16,13,4,10,0.27,1,23,2,16,16,16,18,18,16,0,8,8,7,7,6,7,8,0,2,11,213,8,1,1,0,2,1,2,126,69,2,9,2,7,5,5,6,7,7,7,1,3,7,2,5,6,4,6,2,2,5,-1,205.1,230.8,205.1,179.5,25.6,153.8,80,50,50,50,50,50,218.8,156.3,156.3,156.3,156.3,156.3,70,90,60,90,40,-10,-10,-10,-10,-10,7,7,9,7,6,5,7,4,0,3,190.5,214.3,214.3,166.7,95.2,119,80,90,90,70,30,7,3,3,-10,-10,-10,-10,-10,-10,195.1,219.5,219.5,170.7,73.2,122,90,70,70,80,60,70,166.7,166.7,166.7,166.7,166.7,166.7,80,90,90,60,30,-10,-10,-10,-10,-10,-1,-1,-1,-1,-1,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10
9.48147468634304,1,0,1,14,18,6,6,12,0.37,1,23,4,25,20,20,20,5,10,0,6,7,7,7,7,5,6,5,2,11,78,10,237,55,25504,4,10,11,13,92,2,100,2,2,6,10,10,10,10,8,1,7,10,6,10,8,7,7,8,1,1,-1,15,20,20,20,20,5,15,20,15,20,10,20,60,0,5,20,0,15,6,10,7,7,6,7,7,6,6,6,4,8,7,4,4,3,3,4,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,3,2,-1,-1,-1,-1,-1,-1,20,10,30,20,15,15,25,15,15,20,5,20,30,10,10,30,0,20,6,7,6,6,6,6,7,6,5,5,0,2,1,1,1,10,20,30,15,20,5,20,20,30,15,15,0,20,20,15,20,5,20,30,10,0,30,0,30,6,8,7,7,8,6,7,6,5,5
9.27728476182046,1,1,1,21,22,14,10,5,0.64,0,26,3,10,10,30,20,10,15,1,10,5,3,2,6,5,6,1,-1,9,54,19,50,1,0,2,1,2,82,1,1,31,15,8,2,5,10,10,10,7,1,9,8,3,7,9,10,10,7,3,10,-1,70,0,15,15,0,0,90,0,0,0,0,10,50,0,0,30,0,20,8,7,6,7,7,9,7,10,5,9,3,5,5,5,-1,-1,2,5,0,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,1,2,70,0,15,10,0,5,70,0,15,10,0,5,80,0,5,5,0,10,50,5,10,20,5,10,9,3,7,6,9,9,3,9,4,7,2,0,0,-1,1,70,0,20,10,0,0,70,0,20,10,0,0,80,0,10,0,0,10,50,5,10,20,10,5,8,5,7,6,7,9,5,9,5,6
6.76957672012553,1,1,0,13,10,9,9,10,0.24,1,29,2,15,10,20,20,20,15,0,8,10,8,8,8,8,8,3,2,12,258,6,155,25,10052,2,1,2,71,1,3,57,5,9,9,8,8,8,7,5,4,6,7,5,7,8,7,6,4,4,5,-1,17,17,17,17,16,16,20,16,16,16,16,16,16,17,17,17,17,16,6,6,6,6,6,6,6,6,6,6,10,10,10,9,9,8,10,8,0,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,9,3,3,-1,-1,-1,-1,-1,-1,17,17,16,17,16,17,20,16,16,16,16,16,16,17,17,17,17,16,6,6,6,6,6,6,6,6,6,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
11.0228445178433,0,0,1,14,18,16,16,3,0.56,0,27,2,14,18,17,16,15,20,0,5,6,6,6,5,4,5,4,2,5,80,10,173,22,15260,4,3,4,47,128,1,103,2,3,5,1,10,10,10,2,1,9,10,7,10,7,7,7,10,5,5,-1,15,25,15,15,15,15,25,15,15,15,15,15,25,15,15,15,15,15,6,10,10,10,10,5,8,8,8,8,9,10,10,8,8,4,6,3,0,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,1,2,-1,-1,-1,-1,-1,-1,10,20,20,10,20,20,10,20,20,10,20,20,10,20,20,10,20,20,7,7,7,7,7,5,5,5,5,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
10.8064721778143,1,1,1,15,18,11,5,7,0.54,1,33,2,20,20,20,10,10,20,1,6,9,8,6,6,9,7,7,2,8,103,15,65,60,25425,2,1,2,153,1,2,306,6,8,4,7,9,9,9,7,4,2,9,5,7,10,9,9,7,7,5,-1,30,15,15,15,15,10,50,10,10,10,10,10,50,10,10,10,10,10,7,9,8,7,8,5,6,7,6,7,6,7,8,7,7,7,6,5,2,5,50,10,10,10,10,10,7,8,8,7,9,6,3,1,60,10,10,10,5,5,40,10,20,10,10,10,50,10,10,10,10,10,50,10,10,10,10,10,7,8,8,7,9,7,7,8,6,8,1,0,0,0,-1,50,10,10,10,10,10,60,10,10,10,5,5,50,10,10,10,10,10,50,10,10,10,10,10,7,8,8,6,8,7,7,6,5,6
-7.92458821212559,0,0,0,16,8,2,2,8,0.52,0,27,2,55,10,15,15,5,0,1,8,8,8,9,9,6,8,6,2,9,223,4,72,60,26019,3,3,4,137,228,1,60,3,4,1,8,8,7,6,6,1,8,7,8,5,7,5,10,4,3,3,-1,15,20,30,20,5,10,30,10,10,30,10,10,30,10,10,30,10,10,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,7,7,6,8,7,5,5,5,2,2,15,15,20,20,15,15,6,7,8,9,6,5,3,3,20,15,15,15,10,25,20,10,20,15,10,25,30,10,15,20,10,15,30,10,15,20,10,15,6,7,8,8,7,6,7,8,8,7,0,5,1,1,-1,15,15,20,15,15,20,20,10,15,20,15,20,20,15,20,15,15,15,25,15,10,25,10,15,6,6,7,8,7,6,6,7,8,6
12.0050131016017,1,1,0,18,6,4,3,2,0.03,0,27,2,10,20,20,20,10,20,0,7,9,7,7,9,2,5,5,2,11,29,6,94,1,0,6,2,3,99,1,4,239,4,9,8,9,9,7,7,9,8,6,2,2,7,6,6,6,4,4,7,-1,40,20,20,10,10,0,50,20,10,10,10,0,50,10,15,15,10,0,6,8,9,8,7,6,6,6,6,6,6,6,6,7,6,6,6,6,0,3,8,8,7,9,6,6,8,8,8,10,8,5,3,1,30,20,15,15,5,15,40,20,10,20,0,10,40,10,10,20,10,10,50,20,10,10,10,0,6,7,7,7,6,4,5,6,7,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1.67015737818928,0,0,1,11,21,19,19,1,0.21,0,23,1,25,15,20,20,10,10,1,7,7,7,0,7,0,7,2,2,16,154,2,144,64,25917,2,3,4,156,242,2,266,2,2,9,8,8,7,8,2,1,2,10,6,7,10,8,9,2,1,3,-1,15,5,45,10,15,10,40,5,20,15,2,18,68,5,10,10,2,5,7,9,7,10,10,6,10,10,4,7,9,8,8,8,6,2,8,2,0,0,45,10,10,15,10,10,3,3,9,3,9,2,1,2,-1,-1,-1,-1,-1,-1,50,1,19,1,9,10,60,2,10,10,3,15,60,2,10,10,3,15,4,7,9,4,10,4,5,10,2,10,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
